Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,R. Souli-Jbali,Impact of replica placement-based clustering on fault tolerance in grid computing,2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073259764&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073259764&origin=inward,56,2025-06-19 10:11:55,Article,10.1504/IJWET.2019.102873,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85073259764,14.0,2.0,151.0,177.0,1,0.17,1,1,6,,,
1,A. Závodská,Creating entrepreneurial education programs and ecosystems in universities,2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068090482&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068090482&origin=inward,57,2025-06-19 10:11:55,Article,10.1504/IJWET.2019.100341,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85068090482,14.0,1.0,4.0,29.0,1,0.17,1,1,6,,,
1,X. Cao,Retinoids Induced Cancer Stem Cell Differentiation and Apoptosis for Cancer Therapies,2019,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000354422&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000354422&origin=inward,58,2025-06-19 10:11:55,Review,10.13052/mct2052-8426.711,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/105000354422,7.0,1.0,1.0,8.0,1,0.17,1,1,6,,,
1,H. Jin,The Effect of 2D Van der Waals Materials on the Photoresponse of Upconversion Nanoparticles,2019,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000261633&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000261633&origin=inward,59,2025-06-19 10:11:55,Article,10.13052/jsame2245-4551.7.004,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/105000261633,7.0,1.0,73.0,86.0,1,0.17,1,1,6,,,
0,S. Kim,DotCHA: An interactive 3D text-based CAPTCHA,2019,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097943650&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097943650&origin=inward,60,2025-06-19 10:11:55,Article,10.13052/jwe1540-9589.1884,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85097943650,18.0,8.0,837.0,864.0,0,0.0,0,1,6,,,
0,D. Araujo,A linguistic approach to short sentences keywords identification for a question answering system,2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081640784&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081640784&origin=inward,61,2025-06-19 10:11:55,Article,10.1504/IJWET.2019.105593,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85081640784,14.0,4.0,367.0,382.0,0,0.0,0,1,6,,,
0,S. Aina,Toward a more robust home automated system: Introducing a voice activation technique via pubnub,2019,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065057652&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85065057652&origin=inward,62,2025-06-19 10:11:55,Article,10.4018/IJITWE.2019070105,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85065057652,14.0,3.0,78.0,92.0,0,0.0,0,1,6,,,
0,Y. Saissi,DWSpyder: A new schema extraction method for a deep web integration system,2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073200635&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073200635&origin=inward,63,2025-06-19 10:11:55,Article,10.1504/IJWET.2019.102872,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85073200635,14.0,2.0,122.0,150.0,0,0.0,0,1,6,,,
0,J. Enríquez,Special issue on advanced practices in web engineering,2019,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071185054&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071185054&origin=inward,64,2025-06-19 10:11:55,Editorial,,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85071185054,18.0,4.0,,,0,0.0,0,1,6,,,
0,M. Ravichandran,An enhanced and efficient multi-view clustering trust inference approach by GA model,2019,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071275666&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071275666&origin=inward,65,2025-06-19 10:11:55,Article,10.4018/IJITWE.2019100104,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85071275666,14.0,4.0,64.0,78.0,0,0.0,0,1,6,,,
0,L. Uden,Editorial,2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081638764&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081638764&origin=inward,66,2025-06-19 10:11:55,Editorial,,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85081638764,14.0,3.0,201.0,202.0,0,0.0,0,1,6,,,
0,H. Dyrnesli,Dynamic Modulation of Plasmonic Structures,2019,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000437245&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000437245&origin=inward,67,2025-06-19 10:11:55,Article,10.13052/jsame2245-4551.7.001,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/105000437245,7.0,1.0,1.0,22.0,0,0.0,0,1,6,,,
0,L. Uden,Editorial,2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068065738&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068065738&origin=inward,68,2025-06-19 10:11:55,Editorial,10.1504/ijwet.2019.14.issue-1,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85068065738,14.0,1.0,1.0,3.0,0,0.0,0,1,6,,,
0,L. Uden,Editorial,2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081633017&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081633017&origin=inward,69,2025-06-19 10:11:55,Editorial,10.1504/ijwet.2019.14.issue-4,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85081633017,14.0,4.0,313.0,314.0,0,0.0,0,1,6,,,
0,I.A. Skordas,"Air quality meteorological and environmental information system in Western Macedonia, Hellas",2019,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081602915&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081602915&origin=inward,70,2025-06-19 10:11:55,Article,10.1504/IJWET.2019.105592,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85081602915,14.0,4.0,341.0,366.0,0,0.0,0,1,6,,,
0,V. Mareeswari,Time-based QoS prediction and rank aggregation of web services,2019,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071257064&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071257064&origin=inward,71,2025-06-19 10:11:55,Article,10.4018/IJITWE.2019100105,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85071257064,14.0,4.0,79.0,100.0,0,0.0,0,1,6,,,
0,J.J. Gutiérrez,"PLEC, a participative process for GUI prototyping",2019,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071258511&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071258511&origin=inward,72,2025-06-19 10:11:55,Review,10.13052/jwe1540-9589.18469,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85071258511,18.0,4.0,513.0,538.0,0,0.0,0,1,6,,,
12,J. Liu,Enhancing English Language Education Through Big Data Analytics and Generative AI,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192975511&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192975511&origin=inward,1,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2322,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85192975511,23.0,2.0,227.0,250.0,12,12.0,12,1,1,,,
11,W. Lo,Increased Productivity and Reduced Waste with Robotic Process Automation and Generative AI-powered IoE Services,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189701793&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189701793&origin=inward,2,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2313,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85189701793,23.0,1.0,53.0,88.0,11,11.0,11,1,1,,,
8,S. Liu,Manufacturing Process Optimization in the Process Industry,2024,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186518213&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186518213&origin=inward,3,2025-06-19 10:20:00,Article,10.4018/IJITWE.338998,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85186518213,19.0,1.0,,,8,8.0,8,1,1,,,
7,Y. Zhang,Transformative Technologies in the Evaluation of a Vocational Education System,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85193020462&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85193020462&origin=inward,4,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2324,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85193020462,23.0,2.0,275.0,298.0,7,7.0,7,1,1,,,
4,L. Sun,Multimedia Human-Computer Interaction Method in Video Animation Based on Artificial Intelligence Technology,2024,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195450376&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85195450376&origin=inward,5,2025-06-19 10:20:00,Article,10.4018/IJITWE.344419,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85195450376,19.0,1.0,,,4,4.0,4,1,1,,,
4,Y. Shang,"Music Curriculum Research Using a Large Language Model, Cloud Computing and Data Mining Technologies",2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192749260&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192749260&origin=inward,6,2025-06-19 10:20:00,Article,10.13052/JWE1540-9589.2323,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85192749260,23.0,2.0,251.0,274.0,4,4.0,4,1,1,,,
3,S. Liu,Supplier Evaluation in Supply Chain Environment Based on Radial Basis Function Neural Network,2024,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187962830&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85187962830&origin=inward,7,2025-06-19 10:20:00,Article,10.4018/IJITWE.339186,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85187962830,19.0,1.0,,,3,3.0,3,1,1,,,
3,G. Yongli,"Leveraging the Synergy of IPv6, Generative AI, and Web Engineering to Create a Big Data-driven Education Platform",2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192967392&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192967392&origin=inward,8,2025-06-19 10:20:00,Article,10.13052/JWE1540-9589.2321,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85192967392,23.0,2.0,197.0,226.0,3,3.0,3,1,1,,,
3,A. Kamal,Contextualized Satire Detection in Short Texts Using Deep Learning Techniques,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190293207&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85190293207&origin=inward,9,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2312,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85190293207,23.0,1.0,27.0,52.0,3,3.0,3,1,1,,,
2,Y. Aifen,GA-BP Optimization Using Hybrid Machine Learning Algorithm for Thermopile Temperature Compensation,2024,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185157157&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185157157&origin=inward,10,2025-06-19 10:20:00,Article,10.4018/IJITWE.337491,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85185157157,19.0,1.0,,,2,2.0,2,1,1,,,
2,N. Li,Emotional Behavior Analysis of Music Course Evaluation Based on Online Comment Mining,2024,International Journal of Information Technology and Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85183450372&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85183450372&origin=inward,11,2025-06-19 10:20:00,Article,10.4018/IJITWE.336287,1554-1045,https://api.elsevier.com/content/abstract/scopus_id/85183450372,19.0,1.0,,,2,2.0,2,1,1,,,
2,L. Zhao,An Intelligent Web-based Energy Management System for Distributed Energy Resources Integration and Optimization,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189810973&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189810973&origin=inward,12,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2316,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85189810973,23.0,1.0,165.0,196.0,2,2.0,2,1,1,,,
2,S. Serbout,How Are Web APIs Versioned in Practice? A Large-Scale Empirical Study,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207924493&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85207924493&origin=inward,13,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2341,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85207924493,23.0,4.0,465.0,506.0,2,2.0,2,1,1,,,
2,J. Seo,The Future of Digital Authentication: Blockchain-driven Decentralized Authentication in Web 3.0,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204155810&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204155810&origin=inward,14,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2351,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85204155810,23.0,5.0,611.0,636.0,2,2.0,2,1,1,,,
1,S. Setia,Semantically Enriched Keyword Prefetching Based on Usage and Domain Knowledge,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197568805&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197568805&origin=inward,15,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2332,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85197568805,23.0,3.0,341.0,376.0,1,1.0,1,1,1,,,
1,Z. Hadizadeh,Enhancing Suggestion Detection in Online User Reviews through Integrated Information Retrieval and Deep Learning Approaches,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197373006&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197373006&origin=inward,16,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2335,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85197373006,23.0,3.0,431.0,464.0,1,1.0,1,1,1,,,
1,A. Tošić,Run-time Application Migration using Checkpoint/Restore In Userspace,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204123652&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204123652&origin=inward,17,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2357,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85204123652,23.0,5.0,735.0,748.0,1,1.0,1,1,1,,,
1,X. Mo,Performance evaluation of higher education management under the background of knowledge management,2024,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192105586&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192105586&origin=inward,18,2025-06-19 10:20:00,Article,10.1504/IJWET.2024.138120,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85192105586,19.0,1.0,88.0,105.0,1,1.0,1,1,1,,,
1,H. Ko,Ethereum Smart Contract Account Classification and Transaction Prediction Using the Graph Attention Network,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204104861&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204104861&origin=inward,19,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2353,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85204104861,23.0,5.0,657.0,680.0,1,1.0,1,1,1,,,
1,J. Peng,Application of an Improved Convolutional Neural Network Algorithm in Text Classification,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197619780&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197619780&origin=inward,20,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2331,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85197619780,23.0,3.0,315.0,340.0,1,1.0,1,1,1,,,
1,H.S. Han,"Enhancing Security in Low-power Wide-area (LPWA) IoT Environments: The Role of HSM, Tamper-proof Technology, and Quantum Cryptography",2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85209575803&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85209575803&origin=inward,21,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2363,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85209575803,23.0,6.0,787.0,800.0,1,1.0,1,1,1,,,
1,W.A. Silas,A distributed framework for distributed denial-of-service attack detection in internet of things environments using deep learning,2024,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192093578&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192093578&origin=inward,22,2025-06-19 10:20:00,Article,10.1504/IJWET.2024.138107,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85192093578,19.0,1.0,67.0,87.0,1,1.0,1,1,1,,,
1,Y. Ba,Advancing Educational Management with the ATT-MR-WL Intelligent Question-answering Model,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214683779&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85214683779&origin=inward,23,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2373,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85214683779,23.0,7.0,973.0,1002.0,1,1.0,1,1,1,,,
1,P. Li,Application of improved K-means algorithm in the cultivation of creative music talents under the needs of sustainable development and transformation,2024,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192055763&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192055763&origin=inward,24,2025-06-19 10:20:00,Article,10.1504/IJWET.2024.138098,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85192055763,19.0,1.0,4.0,19.0,1,1.0,1,1,1,,,
1,K.S. Shim,"Research on Quantum Key, Distribution Key and Post-quantum Cryptography Key Applied Protocols for Data Science and Web Security",2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85209558813&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85209558813&origin=inward,25,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2365,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85209558813,23.0,6.0,813.0,830.0,1,1.0,1,1,1,,,
1,Y. Guan,Flight Price Prediction Web-based Platform: Leveraging Generative AI for Real-time Airfare Forecasting,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85193006495&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85193006495&origin=inward,26,2025-06-19 10:20:00,Article,10.13052/JWE1540-9589.2325,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85193006495,23.0,2.0,299.0,314.0,1,1.0,1,1,1,,,
1,B. Nagalakshmi,Deep learning-based task scheduling in edge computing,2024,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192100013&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192100013&origin=inward,27,2025-06-19 10:20:00,Conference Paper,10.1504/IJWET.2024.138102,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85192100013,19.0,1.0,20.0,43.0,1,1.0,1,1,1,,,
0,M. Alkhathami,Cluster-based Data Sharing for Web 3.0 in Intelligent Transportation Systems,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214713649&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85214713649&origin=inward,28,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2375,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85214713649,23.0,7.0,1025.0,1040.0,0,0.0,0,1,1,,,
0,C. Gu,Analysis of Induction-polarization Response Characteristics of Marine Controlled-source Electromagnetic Multiphase Composite Medium,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000316685&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=86000316685&origin=inward,29,2025-06-19 10:20:00,Article,10.13052/2024.ACES.J.391209,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/86000316685,39.0,12.0,1103.0,1115.0,0,0.0,0,1,1,,,
0,G. Park,Priority-based QoS Extensions and IAM Improvements,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85209099378&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85209099378&origin=inward,30,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2362,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85209099378,23.0,6.0,769.0,786.0,0,0.0,0,1,1,,,
0,V. Sugumaran,Web 3.0 Applications Supported by Artificial Intelligence and Blockchain Technologies,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202663431&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85202663431&origin=inward,31,2025-06-19 10:20:00,Editorial,,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85202663431,23.0,5.0,,,0,0.0,0,1,1,,,
0,D. García,Beyond Earth’s Gravity: Navigating Legal Hurdles in Space-Based Drug Research and Development,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000506994&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000506994&origin=inward,32,2025-06-19 10:20:00,Article,10.13052/ijts2246-8765.2024.043,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/105000506994,1.0,4.0,327.0,350.0,0,0.0,0,1,1,,,
0,J. Yang,Breast Cancer Dormancy – Lessons Learnt,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000384681&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000384681&origin=inward,33,2025-06-19 10:20:00,Article,10.13052/ijts2246-8765.2024.042,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/105000384681,1.0,4.0,303.0,326.0,0,0.0,0,1,1,,,
0,H. Obeidat,Performance Comparison Between Fingerprinting-based RSS Indoor Localization Techniques at WLAN Frequencies: Simulation Study,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000321105&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=86000321105&origin=inward,34,2025-06-19 10:20:00,Article,10.13052/2024.ACES.J.391208,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/86000321105,39.0,12.0,1092.0,1102.0,0,0.0,0,1,1,,,
0,M. Rajakumar,A Novel Design for Four-port Metamaterial SRR-loaded MIMO Antenna for 5G and Wireless Communication Applications,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219561220&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85219561220&origin=inward,35,2025-06-19 10:20:00,Article,10.13052/2024.ACES.J.391204,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85219561220,39.0,12.0,1059.0,1065.0,0,0.0,0,1,1,,,
0,B. Seok,Adversarial Attacks on Pre-trained Deep Learning Models for Encrypted Traffic Analysis,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85209149116&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85209149116&origin=inward,36,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2361,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85209149116,23.0,6.0,749.0,768.0,0,0.0,0,1,1,,,
0,D. Moon,A Study on Functional Requirements and Inspection Items for AI System Change Management and Model Improvement on the Web Platform,2024,Journal of Web Engineering,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212069896&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212069896&origin=inward,37,2025-06-19 10:20:00,Article,10.13052/jwe1540-9589.2366,1540-9589,https://api.elsevier.com/content/abstract/scopus_id/85212069896,23.0,6.0,831.0,848.0,0,0.0,0,1,1,,,
0,Z. Gao,Using the SCRM method to repair a damaged planning graph for service composition,2024,International Journal of Web Engineering and Technology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212865393&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212865393&origin=inward,38,2025-06-19 10:20:00,Article,10.1504/IJWET.2024.143362,1476-1289,https://api.elsevier.com/content/abstract/scopus_id/85212865393,19.0,4.0,421.0,442.0,0,0.0,0,1,1,,,
