Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
29,"E Elbasani, JD Kim","AMR-CNN: Abstract meaning representation with convolution neural network for toxic content detection",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10243627/","https://scholar.google.com/scholar?cites=932671080684126539&as_sdt=2005&sciodt=2007&hl=en",13,"2025-06-19 12:57:30","","","","",,,,,29,9.67,15,2,3,"Recognizing the offensive, abusive, and profanity of multimedia content on the web has been a challenge to keep the web environment for user's freedom of speech. As profanity …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10243627.pdf","https://scholar.google.com/scholar?q=related:SwF1CGiD8QwJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
21,"R Rentero-Trejo, D Flores-Martín…","Using federated learning to achieve proactive context-aware IoT environments",2022,"… of web engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246009/","https://scholar.google.com/scholar?cites=6418000557684678084&as_sdt=2005&sciodt=2007&hl=en",18,"2025-06-19 12:57:30","","","","",,,,,21,7.00,7,3,3,"The Internet of Things (IoT) is more present in our daily lives than ever before, turning everyday physical objects into smart devices. However, these devices often need excessive …","https://ieeexplore.ieee.org/iel7/10243554/10243628/10246009.pdf","https://scholar.google.com/scholar?q=related:xN0N0YBREVkJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
25,"R Gupta, AK Singh","Differential and access policy based privacy-preserving model in cloud environment",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247204/","https://scholar.google.com/scholar?cites=16017964742667745143&as_sdt=2005&sciodt=2007&hl=en",20,"2025-06-19 12:57:30","","","","",,,,,25,8.33,13,2,3,"Cloud computing has multiple benefits in terms of minimum cost, maximum efficiency, and high scalability, which prompts shifting a large amount of data from the local machine to the …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10247204.pdf","https://scholar.google.com/scholar?q=related:dzdxDxE-S94J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
18,"Y Feng, C You, Y Li, Y Zhang…","Integration of computer virtual reality technology to college physical education",2022,"… of web engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246951/","https://scholar.google.com/scholar?cites=1087541526692982154&as_sdt=2005&sciodt=2007&hl=en",23,"2025-06-19 12:57:30","","","","",,,,,18,6.00,4,5,3,"The progress of the times has brought about a leap forward in people's thinking. Under the rapid economic development environment, the physical field of young people has been …","https://ieeexplore.ieee.org/iel7/10243554/10246946/10246951.pdf","https://scholar.google.com/scholar?q=related:im0FqUG5Fw8J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
24,"Y Liu, R Liu, S Wang, D Yan, B Peng…","Video face detection based on improved SSD model and target tracking algorithm",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247342/","https://scholar.google.com/scholar?cites=1708867794742474616&as_sdt=2005&sciodt=2007&hl=en",25,"2025-06-19 12:57:30","","","","",,,,,24,8.00,4,6,3,"Video face detection technology has a wide range of applications, such as video surveillance, image retrieval, and human-computer interaction. However, face detection …","https://ieeexplore.ieee.org/iel7/10243554/10247329/10247342.pdf","https://scholar.google.com/scholar?q=related:ePe6kTQetxcJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
20,"P Lachkov, L Tawalbeh, S Bhatt","Vulnerability assessment for applications security through penetration simulation and testing",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10251051/","https://scholar.google.com/scholar?cites=15996124043106444021&as_sdt=2005&sciodt=2007&hl=en",27,"2025-06-19 12:57:30","","","","",,,,,20,6.67,7,3,3,"Cybersecurity threats and attacks are a critical concern for computing systems as general and specifically in web applications. There are many types and categories of cyberattacks …","https://ieeexplore.ieee.org/iel7/10243554/10246946/10251051.pdf","https://scholar.google.com/scholar?q=related:9eJx7BCm_d0J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
16,"H Ezaldeen, SK Bisoy, R Misra…","Semantics-aware context-based learner modelling using normalized PSO for personalized E-learning",2022,"… of web engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246921/","https://scholar.google.com/scholar?cites=9727864749275755101&as_sdt=2005&sciodt=2007&hl=en",28,"2025-06-19 12:57:30","","","","",,,,,16,5.33,4,4,3,"E-learning proves its importance in the diverse educational levels over traditional education. An adaptive e-learning system needs to deduce the learner model for adding …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246921.pdf","https://scholar.google.com/scholar?q=related:XTKg83JRAIcJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
48,"A Patel, NC Debnath, PK Shukla","SecureOnt: a security ontology for establishing data provenance in semantic web",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246913/","https://scholar.google.com/scholar?cites=9477000225183874309&as_sdt=2005&sciodt=2007&hl=en",29,"2025-06-19 12:57:30","","","","",,,,,48,16.00,16,3,3,"Security becomes a primary concern during sharing of information over the web. To overcome this problem, many security ontologies have been developed so far. The available …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246913.pdf","https://scholar.google.com/scholar?q=related:Bb1hVn4RhYMJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
12,"F Di Lauro, S Serbout…","A large-scale empirical assessment of web api size evolution",2022,"Journal of web engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246943/","https://scholar.google.com/scholar?cites=13021761621859720145&as_sdt=2005&sciodt=2007&hl=en",31,"2025-06-19 12:57:30","","","","",,,,,12,4.00,4,3,3,"Like any other type of software, also Web Application Programming Interfaces (APIs) evolve over time. In the case of widely used API, introducing changes is never a trivial task …","https://ieeexplore.ieee.org/iel7/10243554/10246936/10246943.pdf","https://scholar.google.com/scholar?q=related:0VvD7DOXtrQJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
13,"S Santos, AR Silva","Microservices identification in monolith systems: functionality redesign complexity and evaluation of similarity measures",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246929/","https://scholar.google.com/scholar?cites=13933575047050673106&as_sdt=2005&sciodt=2007&hl=en",32,"2025-06-19 12:57:30","","","","",,,,,13,4.33,7,2,3,"As monolithic applications grow in size and complexity, they tend to show symptoms of monolithic hell, such as scalability and maintainability problems. To help suppressing these …","https://ieeexplore.ieee.org/iel7/10243554/10246923/10246929.pdf","https://scholar.google.com/scholar?q=related:0ruzmq4AXsEJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
20,"S Seo, C Kim, JH Kim","Convolutional neural networks using log mel-spectrogram separation for audio event classification with unknown devices",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10251060/","https://scholar.google.com/scholar?cites=4046186655989627038&as_sdt=2005&sciodt=2007&hl=en",33,"2025-06-19 12:57:30","","","","",,,,,20,6.67,7,3,3,"Audio event classification refers to the detection and classification of non-verbal signals, such as dog and horn sounds included in audio data, by a computer. Recently, deep neural …","https://ieeexplore.ieee.org/iel7/10243554/10247329/10251060.pdf","https://scholar.google.com/scholar?q=related:nvgvdVPxJjgJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
11,"V Gupta, A Dixit, S Sethi","A comparative analysis of sentence embedding techniques for document ranking",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246952/","https://scholar.google.com/scholar?cites=11298124968818009511&as_sdt=2005&sciodt=2007&hl=en",44,"2025-06-19 12:57:30","","","","",,,,,11,3.67,4,3,3,"Due to the exponential increase in the information on the web, extracting relevant documents for users in a reasonable time becomes a cumbersome task. Also, when user …","https://ieeexplore.ieee.org/iel7/10243554/10246946/10246952.pdf","https://scholar.google.com/scholar?q=related:p2VekswAy5wJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
14,"K Benabbes, K Housni, A El Mezouary…","Recommendation system issues, approaches and challenges based on user reviews",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246926/","https://scholar.google.com/scholar?cites=3257891166542381908&as_sdt=2005&sciodt=2007&hl=en",49,"2025-06-19 12:57:30","","","","",,,,,14,4.67,4,4,3,"With the ever-increasing volume of online information, recommender systems have been effective as a strategy to overcome information overload. They have a wide range of …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246926.pdf","https://scholar.google.com/scholar?q=related:VEOkQsFaNi0J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
9,"WJ Jeong, GS Oh, SH Oh…","Establishment of production standards for web-based metaverse content: focusing on accessibility and HCI",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247354/","https://scholar.google.com/scholar?cites=639421450824411358&as_sdt=2005&sciodt=2007&hl=en",50,"2025-06-19 12:57:30","","","","",,,,,9,3.00,2,4,3,"Metaverse technology is expanding to industries in various fields, such as medical, national defense, and education, and training simulation programs have been mainstream so far …","https://ieeexplore.ieee.org/iel7/10243554/10247347/10247354.pdf","https://scholar.google.com/scholar?q=related:3mgn9muu3wgJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
11,"M Hu","Research on semantic information retrieval based on improved fish swarm algorithm",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10243630/","https://scholar.google.com/scholar?cites=18124981214977383101&as_sdt=2005&sciodt=2007&hl=en",51,"2025-06-19 12:57:30","","","","",,,,,11,3.67,11,1,3,"In order to improve the effectiveness of semantic information retrieval, the improved fish swarm algorithm is proposed to carry out semantic information retrieval. Firstly, the system of …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10243630.pdf","https://scholar.google.com/scholar?q=related:vdpaf2LeiPsJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
10,"S Fedushko, O Trach, Y Syerov…","Web project development: emergency management",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247349/","https://scholar.google.com/scholar?cites=1926585075029155665&as_sdt=2005&sciodt=2007&hl=en",55,"2025-06-19 12:57:30","","","","",,,,,10,3.33,3,4,3,"Web projects are crucial to a company's online presence and significantly impact its success. Risk management is a component of web project management to identify, assess …","https://ieeexplore.ieee.org/iel7/10243554/10247347/10247349.pdf","https://scholar.google.com/scholar?q=related:UZ-uEuuavBoJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
10,"A Zare, MR Motadel, A Jalali","A hybrid recommendation system based on the supply chain in social networks",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247206/","https://scholar.google.com/scholar?cites=10344202900080658184&as_sdt=2005&sciodt=2007&hl=en",57,"2025-06-19 12:57:30","","","","",,,,,10,3.33,3,3,3,"With the expansion of virtual social networks, finding and recommending appropriate and favorite information and items to users is one of the severe issues in their development. To …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10247206.pdf","https://scholar.google.com/scholar?q=related:CIffT7v9jY8J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
11,"S Arumugam, SK Shandilya…","Federated learning-based privacy preservation with blockchain assistance in IoT 5G heterogeneous networks",2022,"… of web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246908/","https://scholar.google.com/scholar?cites=8473196454878584515&as_sdt=2005&sciodt=2007&hl=en",59,"2025-06-19 12:57:30","","","","",,,,,11,3.67,4,3,3,"In the area where privacy is of greater concern, federated learning, a distributed machine learning strategy for preserving privacy, is widely employed in several privacy concern …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246908.pdf","https://scholar.google.com/scholar?q=related:wx4jZUjXlnUJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
9,"M Kumar, J Ali","Taylor sailfish optimizer-based deep stacked auto encoder for blackhole attack detection in wireless sensor network",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247116/","https://scholar.google.com/scholar?cites=6630678490360354235&as_sdt=2005&sciodt=2007&hl=en",66,"2025-06-19 12:57:30","","","","",,,,,9,3.00,5,2,3,"Sensor nodes in Wireless sensor network (WSN) are distributed over a large area for sensing the pressure, temperature, humidity, and so on. They are at risk due to several …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10247116.pdf","https://scholar.google.com/scholar?q=related:u5XAxfTmBFwJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
6,"Z Jia, Y Fan, J Zhang, X Wu, C Wei…","A Multi-Source Information Graph-Based Web Service Recommendation Framework for a Web Service Ecosystem",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247356/","https://scholar.google.com/scholar?cites=4352078218608256693&as_sdt=2005&sciodt=2007&hl=en",70,"2025-06-19 12:57:30","","","","",,,,,6,2.00,1,6,3,"Web service recommendation remains a highly demanding yet challenging task in the field of services computing. In recent years, researchers have started to employ side information …","https://ieeexplore.ieee.org/iel7/10243554/10247347/10247356.pdf","https://scholar.google.com/scholar?q=related:tSbc3hSwZTwJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
12,"SH Oh, JW Park, SJ Cho","Effectiveness of the VR cognitive training for symptom relief in patients with ADHD",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247208/","https://scholar.google.com/scholar?cites=8079681165592339265&as_sdt=2005&sciodt=2007&hl=en",71,"2025-06-19 12:57:30","","","","",,,,,12,4.00,4,3,3,"This study aimed to verify the effectiveness of virtual reality (VR) cognitive training by measuring the sense of presence and electroencephalography (EEG) in children with …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10247208.pdf","https://scholar.google.com/scholar?q=related:QaOLTTbLIHAJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
7,"S Singh, M Siwach","Handling heterogeneous data in knowledge graphs: a survey",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246920/","https://scholar.google.com/scholar?cites=12093529196237250623&as_sdt=2005&sciodt=2007&hl=en",72,"2025-06-19 12:57:30","","","","",,,,,7,2.33,4,2,3,"In this era of information where everything is digital, data tends to be ubiquitous. Data Analytics is a term that covers all the areas that deal with the logical analysis of raw data …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246920.pdf","https://scholar.google.com/scholar?q=related:P2CJzrrY1KcJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
12,"CG Kim, YJ Hwang, C Kamyod","A study of profanity effect in sentiment analysis on natural language processing using ann",2022,"Journal of web engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247207/","https://scholar.google.com/scholar?cites=9151050348853420803&as_sdt=2005&sciodt=2007&hl=en",76,"2025-06-19 12:57:30","","","","",,,,,12,4.00,4,3,3,"The development of wireless communication technology and mobile devices has brought about the advent of an era of sharing text data that overflows on social media and the web …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10247207.pdf","https://scholar.google.com/scholar?q=related:A2Mf1c4P_34J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
6,"E Khanna, R Popli, N Chauhan","Identification and classification of risk factors in distributed agile software development",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246944/","https://scholar.google.com/scholar?cites=16654027014008954033&as_sdt=2005&sciodt=2007&hl=en",77,"2025-06-19 12:57:30","","","","",,,,,6,2.00,2,3,3,"Distributed Agile Software Development (DASD) is an amalgamation of Agile Software Development (ASD) with Distributed Software Development (DSD). Although DASD …","https://ieeexplore.ieee.org/iel7/10243554/10246936/10246944.pdf","https://scholar.google.com/scholar?q=related:sVzDGVX9HucJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
9,"Y Kim, B Park, SY Kim","A selective encryption/decryption method of sensitive music usage history information on theme, background and signal music blockchain network",2022,"Journal of web engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246906/","https://scholar.google.com/scholar?cites=7995133274296508253&as_sdt=2005&sciodt=2007&hl=en",84,"2025-06-19 12:57:30","","","","",,,,,9,3.00,3,3,3,"The theme, background, and signal music usage history information consists of general information such as music information, platform information, and music usage information …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246906.pdf","https://scholar.google.com/scholar?q=related:XV9ZWlpr9G4J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
6,"VD Prabha, R Rathipriya","Competitive Capsule Network Based Sentiment Analysis on Twitter COVID'19 Vaccines",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246928/","https://scholar.google.com/scholar?cites=6238439629515077442&as_sdt=2005&sciodt=2007&hl=en",87,"2025-06-19 12:57:30","","","","",,,,,6,2.00,3,2,3,"COVID-19 is an extremely contagious virus that has rapidly spread around the world. This disease has infected people of all ages in India, from children to the elderly. Vaccination, on …","https://ieeexplore.ieee.org/iel7/10243554/10246923/10246928.pdf","https://scholar.google.com/scholar?q=related:Qjf3Vcpjk1YJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
10,"J Zhang, A Yang, F Shuaishuai","Data protection of internet enterprise platforms in the era of big data",2022,"Journal of web engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10243632/","https://scholar.google.com/scholar?cites=13814644015513289485&as_sdt=2005&sciodt=2007&hl=en",96,"2025-06-19 12:57:30","","","","",,,,,10,3.33,3,3,3,"With the development of big data technology, processed data has become an important source of value. Data has played a pivotal role in the development of enterprises, especially …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10243632.pdf","https://scholar.google.com/scholar?q=related:DUMl-4l5t78J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
8,"H Park, C Kim, H Son, S Seo…","Hybrid CTC-attention network-based end-to-end speech recognition system for Korean language",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247343/","https://scholar.google.com/scholar?cites=8355890202217477482&as_sdt=2005&sciodt=2007&hl=en",97,"2025-06-19 12:57:30","","","","",,,,,8,2.67,2,5,3,"In this study, an automatic end-to-end speech recognition system based on hybrid CTC-attention network for Korean language is proposed. Deep neural network/hidden Markov …","https://ieeexplore.ieee.org/iel7/10243554/10247329/10247343.pdf","https://scholar.google.com/scholar?q=related:avVWFd4V9nMJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
5,"W Jia, X Wang, J Shan, L Yan, W Niu…","Sequence encoder-based spatiotemporal knowledge graph completion",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246949/","https://scholar.google.com/scholar?cites=10045610776555675273&as_sdt=2005&sciodt=2007&hl=en",103,"2025-06-19 12:57:30","","","","",,,,,5,1.67,1,6,3,"Knowledge graph (KG) completion aims to infer new facts from incomplete knowledge graphs. Most existing solutions focus on learning from timeaware fact triples and ignore the …","https://ieeexplore.ieee.org/iel7/10243554/10246936/10246949.pdf","https://scholar.google.com/scholar?q=related:id5vAMctaYsJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
7,"MH Jeong, SK Kim","Video Streaming Based on Blockchain State Channel with IoT Camera",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10243626/","https://scholar.google.com/scholar?cites=8784626531213709960&as_sdt=2005&sciodt=2007&hl=en",110,"2025-06-19 12:57:30","","","","",,,,,7,2.33,4,2,3,"This paper proposes a system that provides video streaming services from the Internet of Media Things using blockchain and cryptocurrency (token). The user pays the token by the …","https://ieeexplore.ieee.org/iel7/10243554/10243622/10243626.pdf","https://scholar.google.com/scholar?q=related:iBJ3hUlD6XkJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
5,"V Rampérez, J Soriano, D Lizcano…","Automatic evaluation and comparison of pub/sub systems performance improvements",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246918/","https://scholar.google.com/scholar?cites=3298171088849718755&as_sdt=2005&sciodt=2007&hl=en",121,"2025-06-19 12:57:30","","","","",,,,,5,1.67,1,4,3,"Event-driven architectures are becoming more prevalent recently in multiple technological paradigms, especially in web applications, with message brokers being the cornerstone of …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246918.pdf","https://scholar.google.com/scholar?q=related:481ZfyF1xS0J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
6,"J Choi, J Lee, D Ryu, S Kim…","GAIN-QoS: A novel QoS prediction model for edge computing",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246008/","https://scholar.google.com/scholar?cites=240432764240793266&as_sdt=2005&sciodt=2007&hl=en",131,"2025-06-19 12:57:30","","","","",,,,,6,2.00,1,5,3,"With recent increases in the number of network-connected devices, the number of edge computing services that provide similar functions has increased. Therefore, it is important to …","https://ieeexplore.ieee.org/iel7/10243554/10243628/10246008.pdf","https://scholar.google.com/scholar?q=related:sg7wQFMwVgMJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
5,"YG Sun, SH Kim, S Lee, J Seon, SW Lee…","Performance of End-to-End Model Based on Convolutional LSTM for Human Activity Recognition",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246930/","https://scholar.google.com/scholar?cites=9377081714186806069&as_sdt=2005&sciodt=2007&hl=en",133,"2025-06-19 12:57:30","","","","",,,,,5,1.67,1,6,3,"Human activity recognition (HAR) is a key technology in many applications, such as smart signage, smart healthcare, smart home, etc. In HAR, deep learning-based methods have …","https://ieeexplore.ieee.org/iel7/10243554/10246923/10246930.pdf","https://scholar.google.com/scholar?q=related:NWPqGyMWIoIJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
6,"Z Liu, Z Wang, M Ling","Side-channel attack using word embedding and long short term memories",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247341/","https://scholar.google.com/scholar?cites=5674799479708132109&as_sdt=2005&sciodt=2007&hl=en",142,"2025-06-19 12:57:30","","","","",,,,,6,2.00,2,3,3,"Side-channel attack (SCA) based on machine learning has proved to be a valid technique in cybersecurity, especially subjecting to the symmetric-key crypto implementations in serial …","https://ieeexplore.ieee.org/iel7/10243554/10247329/10247341.pdf","https://scholar.google.com/scholar?q=related:DSOTdw_wwE4J:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
8,"R Alatrash, R Priyadarshini, H Ezaldeen…","A hybrid recommendation integrating semantic learner modelling and sentiment multi-classification",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246916/","https://scholar.google.com/scholar?cites=7723039031480987983&as_sdt=2005&sciodt=2007&hl=en",143,"2025-06-19 12:57:30","","","","",,,,,8,2.67,2,4,3,"Enhancing virtual learning platforms need to adapt new intelligent mechanisms so that long-term learner experience can be improved. Sentiment Analysis gives us perception on how a …","https://ieeexplore.ieee.org/iel7/10243554/10246863/10246916.pdf","https://scholar.google.com/scholar?q=related:T7HmqRS_LWsJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
4,"KF Alenzi, OAB Abbase","A defensive framework for reflected xss in client-side applications",2022,"Journal of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10246948/","https://scholar.google.com/scholar?cites=16755803478579217429&as_sdt=2005&sciodt=2007&hl=en",147,"2025-06-19 12:57:30","","","","",,,,,4,1.33,2,2,3,"Cross-site scripting attack (XSS) is a common vulnerability that is exploited in modern web applications by entering advanced HTML tags and Java Script functions. An attacker could …","https://ieeexplore.ieee.org/iel7/10243554/10246946/10246948.pdf","https://scholar.google.com/scholar?q=related:FQT42nySiOgJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
5,"A Huotala, M Luukkainen…","Benefits and Challenges of Isomorphism in Single-page Applications: Case Study and Review of Gray Literature",2022,"… of Web Engineering","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10247348/","https://scholar.google.com/scholar?cites=8520103495677760313&as_sdt=2005&sciodt=2007&hl=en",153,"2025-06-19 12:57:30","","","","",,,,,5,1.67,2,3,3,"An isomorphic web application shares code between the server and the client by cleverly combining suitable parts of server-rendered applications and single-page applications. In …","https://ieeexplore.ieee.org/iel7/10243554/10247347/10247348.pdf","https://scholar.google.com/scholar?q=related:OdNv5fx8PXYJ:scholar.google.com/&scioq=source:%22journal+of+web+engineering%22&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2024"
