Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"I.Y. Ko","Efficient Machine Learning Systems in Edge Cloud Environments",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001512327&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105001512327&origin=inward",55,"2025-06-19 10:20:00","Editorial","","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/105001512327",23,7,1,5,0,0.00,0,1,1,"","",""
0,"A. Xenakis","A cluster-based approach for distributed anonymisation of vertically partitioned data",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212856370&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212856370&origin=inward",56,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.143360","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85212856370",19,4,397,420,0,0.00,0,1,1,"","",""
0,"B. Savage-Mansaray","Cyber resilient structures in SMEs: a systematic literature review of economic models and frameworks",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212826905&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212826905&origin=inward",57,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.143367","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85212826905",19,4,443,457,0,0.00,0,1,1,"","",""
0,"J.J. Puthiyidam","PR-MQTT: a novel approach for traffic reduction and message prioritisation in IoT applications",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192098220&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192098220&origin=inward",58,"2025-06-19 10:20:00","Conference Paper","10.1504/IJWET.2024.138096","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85192098220",19,1,44,66,0,0.00,0,1,1,"","",""
0,"Y. Tang","Research on vocal music online educational platform based on internet platform",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212837446&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212837446&origin=inward",59,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.143373","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85212837446",19,4,360,378,0,0.00,0,1,1,"","",""
0,"G.T. An","Data Lake Conceptualized Web Platform for Food Research Data Collection",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197620050&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197620050&origin=inward",60,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2333","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85197620050",23,3,377,392,0,0.00,0,1,1,"","",""
0,"X. Song","Personalized User Models in a Real-world Edge Computing Environment: A Peer-to-peer Federated Learning Framework",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219248782&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85219248782&origin=inward",61,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2381","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85219248782",23,8,1057,1084,0,0.00,0,1,1,"","",""
0,"X. Zheng","Design of a Miniaturized Symmetrical E-shaped MIMO Antenna with Low Coupling",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219509809&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85219509809&origin=inward",62,"2025-06-19 10:20:00","Article","10.13052/2024.ACES.J.391203","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85219509809",39,12,1051,1058,0,0.00,0,1,1,"","",""
0,"E. Efeoglu","Classification of Firewall Log Files with Different Algorithms and Performance Analysis of These Algorithms",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207908211&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85207908211&origin=inward",63,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2344","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85207908211",23,4,561,594,0,0.00,0,1,1,"","",""
0,"M. Alkhathami","Collaborative Task Offloading in Edge Computing Enabled Web 3.0",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204155720&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85204155720&origin=inward",64,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2354","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85204155720",23,5,681,697,0,0.00,0,1,1,"","",""
0,"J.W. Liu","Circularly Polarized Plane Wave Source Implementation in Time-domain Electromagnetic Simulations",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219422708&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85219422708&origin=inward",65,"2025-06-19 10:20:00","Article","10.13052/2024.ACES.J.391201","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85219422708",39,12,1035,1041,0,0.00,0,1,1,"","",""
0,"J. Kim","A Study on Estimating Theme Park Attendance Using the AdaBoost Algorithm Based on Weather Information from the Korea Meteorological Administration Web",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212160849&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212160849&origin=inward",66,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2368","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85212160849",23,6,869,884,0,0.00,0,1,1,"","",""
0,"A. Rafieerad","Synthesis and Characterization of Novel MXeneCeria Heterostructure by Integration of Ti3C2Tx Quantum Dots into Fluorescent Nano-octahedral CeO2",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000122577&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000122577&origin=inward",67,"2025-06-19 10:20:00","Article","10.13052/ijts2246-8765.2024.044","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/105000122577",1,4,351,362,0,0.00,0,1,1,"","",""
0,"J. Lu","A Data Alignment Method for Network Packet Capture Based on DBSCAN",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214653317&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85214653317&origin=inward",68,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2374","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85214653317",23,7,1003,1023,0,0.00,0,1,1,"","",""
0,"Z. Chen","An All-metal Antipodal Vivaldi Antenna Design for High-power Microwave Application",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218939569&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85218939569&origin=inward",69,"2025-06-19 10:20:00","Article","10.13052/2024.ACES.J.391205","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85218939569",39,12,1066,1072,0,0.00,0,1,1,"","",""
0,"Y. Tang","Securities Quantitative Trading Strategy Based on Deep Learning of Industrial Internet of Things",2024,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199329763&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85199329763&origin=inward",70,"2025-06-19 10:20:00","Article","10.4018/IJITWE.347880","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85199329763",19,1,,,0,0.00,0,1,1,"","",""
0,"J. Li","Personalized Recommendation Method of E-Commerce Products Based on In-Depth User Interest Portraits",2024,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85183076602&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85183076602&origin=inward",71,"2025-06-19 10:20:00","Article","10.4018/IJITWE.335123","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85183076602",19,1,,,0,0.00,0,1,1,"","",""
0,"G.R. Vineetha","Revolutionising facility layout: a case study of dynamic facility layout in cable production",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206523776&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85206523776&origin=inward",72,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.142216","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85206523776",19,3,267,309,0,0.00,0,1,1,"","",""
0,"X.F. Liao","An Equation Model on the Professional Knowledge and Confidence for Future Employment of Students in Programs Supported With Emerging Technologies",2024,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105002784410&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105002784410&origin=inward",73,"2025-06-19 10:20:00","Article","10.4018/IJITWE.357698","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/105002784410",19,1,,,0,0.00,0,1,1,"","",""
0,"S. Sun","Marketing Strategy of Private Enterprises Based on Bayesian Dynamic Panel Model of Machine Learning Algorithms",2024,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195493264&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85195493264&origin=inward",74,"2025-06-19 10:20:00","Article","10.4018/IJITWE.344834","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85195493264",19,1,,,0,0.00,0,1,1,"","",""
0,"Z. Chen","Combination of Lv-3DCNN algorithm in random noise environment and its application in aerobic gymnastics action recognition",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206539296&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85206539296&origin=inward",75,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.142225","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85206539296",19,3,213,231,0,0.00,0,1,1,"","",""
0,"A.R. Raipurkar","Synoptic crow search with recurrent transformer network for DDoS attack detection in IoT-based smart homes",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206530116&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85206530116&origin=inward",76,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.142215","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85206530116",19,3,330,355,0,0.00,0,1,1,"","",""
0,"H. Zhang","Exploration of College Students’ Learning Adaptability Under the Background of Wisdom Education",2024,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85183450098&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85183450098&origin=inward",77,"2025-06-19 10:20:00","Article","10.4018/IJITWE.336486","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85183450098",19,1,,,0,0.00,0,1,1,"","",""
0,"M. Moreb","Design and Implementation of Software Engineering for Modern Web Applications",2024,"Design and Implementation of Software Engineering for Modern Web Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203609572&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85203609572&origin=inward",78,"2025-06-19 10:20:00","Book","10.4018/978-1-6684-4844-1","","https://api.elsevier.com/content/abstract/scopus_id/85203609572",,,1,304,0,0.00,0,1,1,"","",""
0,"A. Marsh","Historical Directory of Trade Unions: Volume 4, Including Unions in Cotton, Wool and Worsted, Linen and Jute, Silk, Elastic Web, Lace and Net, Hosiery and Knitwear, Textile Finishing, Tailors and Garment Workers, Hat and Cap, Carpets and Textile Engineering",2024,"Historical Directory of Trade Unions Volume 4 Including Unions in Cotton Wool and Worsted Linen and Jute Silk Elastic Web Lace and Net Hosiery and Knitwear Textile Finishing Tailors and Garment Workers Hat and Cap Carpets and Textile Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210682454&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85210682454&origin=inward",79,"2025-06-19 10:20:00","Book","10.4324/9781003575320","","https://api.elsevier.com/content/abstract/scopus_id/85210682454",,,1,558,0,0.00,0,1,1,"","",""
0,"E. Barra","Integration of an Open Source Identity Management System in Educational Platforms",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207966525&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85207966525&origin=inward",80,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2345","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85207966525",23,4,595,610,0,0.00,0,1,1,"","",""
0,"A. Marsh","Historical Directory of Trade Unions: Volume 4, Including Unions in Cotton, Wool and Worsted, Linen and Jute, Silk, Elastic Web, Lace and Net, Hosiery and Knitwear, Textile Finishing, Tailors and Garment Workers, Hat and Cap, Carpets and Textile Engineering",2024,"Historical Directory of Trade Unions Volume 4 Including Unions in Cotton Wool and Worsted Linen and Jute Silk Elastic Web Lace and Net Hosiery and Knitwear Textile Finishing Tailors and Garment Workers Hat and Cap Carpets and Textile Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210682454&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85210682454&origin=inward",81,"2025-06-19 10:20:00","Book","10.4324/9781003575320","","https://api.elsevier.com/content/abstract/scopus_id/85210682454",,,1,558,0,0.00,0,1,1,"","",""
0,"E. Barra","Integration of an Open Source Identity Management System in Educational Platforms",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207966525&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85207966525&origin=inward",82,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2345","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85207966525",23,4,595,610,0,0.00,0,1,1,"","",""
0,"B. Nagalakshmi","An efficient multi-objective task scheduling in edge computing using adaptive honey badger optimisation",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198393577&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85198393577&origin=inward",83,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.139866","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85198393577",19,2,110,126,0,0.00,0,1,1,"","",""
0,"L. Yang","Quantitative Evaluation Method of Psychological Quality of College Teachers Based on Fuzzy Logic",2024,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182398144&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85182398144&origin=inward",84,"2025-06-19 10:20:00","Article","10.4018/IJITWE.335486","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85182398144",19,1,,,0,0.00,0,1,1,"","",""
0,"Z. Jiang","Design of a Single-fed Gain-enhanced Circularly Polarized Patch Antenna for Microwave Power Transmission",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218931093&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85218931093&origin=inward",85,"2025-06-19 10:20:00","Article","10.13052/2024.ACES.J.391206","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85218931093",39,12,1073,1081,0,0.00,0,1,1,"","",""
0,"Y. Tang","Research on Electromagnetic Interference of Liquid Crystal Display Screen on Low-medium Speed Maglev Trains",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219400316&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85219400316&origin=inward",86,"2025-06-19 10:20:00","Article","10.13052/2024.ACES.J.391210","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85219400316",39,12,1116,1124,0,0.00,0,1,1,"","",""
0,"X. Liu","Practice of college music intangible cultural heritage based on clustering improved distance beat tracking algorithm",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212854849&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212854849&origin=inward",87,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.143359","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85212854849",19,4,379,396,0,0.00,0,1,1,"","",""
0,"A. Analyti","Why provenance of SPARQL 1.1 queries",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206518689&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85206518689&origin=inward",88,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.142214","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85206518689",19,3,232,266,0,0.00,0,1,1,"","",""
0,"V. Nagarjun Yadav","DLSTMFRNN – a newly developed network-based deep long short-term memory and recurrent neural network for stock market prediction",2024,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198349322&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85198349322&origin=inward",89,"2025-06-19 10:20:00","Article","10.1504/IJWET.2024.139850","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85198349322",19,2,148,169,0,0.00,0,1,1,"","",""
0,"I. Aldalur","Introducing Students to Web Engineering Topics by Teaching Web Augmentation",2024,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189694578&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189694578&origin=inward",90,"2025-06-19 10:20:00","Article","10.13052/jwe1540-9589.2311","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85189694578",23,1,1,26,0,0.00,0,1,1,"","",""
