Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"N. Zhao","Credibility Evaluation of Web Big Data Information Based on Particle Swarm Optimization",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124708427&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124708427&origin=inward",55,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21212","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124708427",21,2,405,423,3,1.00,3,1,3,"","",""
3,"S.M. Rosaire","Smart Contracts Security Threats and Solutions",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179550584&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85179550584&origin=inward",56,"2025-06-19 10:15:37","Article","10.4018/IJITWE.304048","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85179550584",17,1,,,3,1.00,3,1,3,"","",""
3,"J. Guo","RDF Graph Summarization Based on Node Characteristic and Centrality",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148424391&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148424391&origin=inward",57,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2174","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148424391",21,7,2073,2094,3,1.00,3,1,3,"","",""
3,"J. Patel","The role of sentiment analysis in a recommender system: a systematic survey",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138033760&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138033760&origin=inward",58,"2025-06-19 10:15:37","Article","10.1504/ijwet.2022.125086","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85138033760",17,1,29,62,3,1.00,3,1,3,"","",""
3,"D. Chehal","Evaluating Annotated Dataset of Customer Reviews for Aspect Based Sentiment Analysis",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124763512&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124763512&origin=inward",59,"2025-06-19 10:15:37","Review","10.13052/jwe1540-9589.2122","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124763512",21,2,145,178,3,1.00,3,1,3,"","",""
3,"S. Garg","MalVulDroid: Tracing Vulnerabilities from Malware in Android using Natural Language Processing",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163489618&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163489618&origin=inward",60,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2185","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85163489618",21,8,2339,2362,3,1.00,3,1,3,"","",""
3,"V. Diviya Prabha","Competitive Capsule Network Based Sentiment Analysis on Twitter COVID'19 Vaccines",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139227482&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139227482&origin=inward",61,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2159","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139227482",21,5,1583,1602,3,1.00,3,1,3,"","",""
3,"K. Munonye","Tooled approach to interoperability monitoring with traceability for message-driven systems",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147604210&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85147604210&origin=inward",62,"2025-06-19 10:15:37","Article","10.1504/IJWET.2022.10052862","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85147604210",17,3,225,249,3,1.00,3,1,3,"","",""
3,"H. Ahn","Vehicle Classification and Tracking Based on Deep Learning",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131097828&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131097828&origin=inward",63,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21412","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85131097828",21,4,1283,1294,3,1.00,3,1,3,"","",""
2,"S. Gupta","Publisher Side Profit Optimization Using Adaptive Keyword Weighted Sponsored Search Technique",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139245911&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139245911&origin=inward",64,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2154","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139245911",21,5,1449,1470,2,0.67,2,1,3,"","",""
2,"S.K. Shandilya","Paradigm Shift in Adaptive Cyber Defense for Securing the Web Data: The Future Ahead",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131046369&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131046369&origin=inward",65,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21416","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85131046369",21,4,1371,1376,2,0.67,2,1,3,"","",""
2,"N. Zhao","Research on Web GUI Image Recognition System Based on Improved Convolutional Neural Network",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139259404&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139259404&origin=inward",66,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21515","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139259404",21,5,1727,1747,2,0.67,2,1,3,"","",""
2,"J.H. Lin","SPARQL Generation with an NMT-based Approach",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139453876&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139453876&origin=inward",67,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2155","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139453876",21,5,1471,1490,2,0.67,2,1,3,"","",""
2,"S.H. Lee","Identifying the Facilitating Factors for Web-based Trading: A Case Study of Blockchain & Cryptocurrency",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148444225&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148444225&origin=inward",68,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2162","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148444225",21,6,1767,1792,2,0.67,2,1,3,"","",""
2,"P. Kathiria","Document classification using deep neural network with different word embedding techniques",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140973791&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140973791&origin=inward",69,"2025-06-19 10:15:37","Article","10.1504/IJWET.2022.125654","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85140973791",17,2,203,222,2,0.67,2,1,3,"","",""
2,"S. Mahadevi","Graph energy centrality: a new centrality measurement based on graph energy to analyse social networks",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141000471&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141000471&origin=inward",70,"2025-06-19 10:15:37","Article","10.1504/IJWET.2022.125652","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85141000471",17,2,144,169,2,0.67,2,1,3,"","",""
2,"S.Y. Lee","Contactless Elevator Button Control System Based on Weighted K-NN Algorithm for AI Edge Computing Environment",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124751731&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124751731&origin=inward",71,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21214","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124751731",21,2,443,458,2,0.67,2,1,3,"","",""
2,"A. Nagelli","Optimal Trained Bi-Long Short Term Memory for Aspect Based Sentiment Analysis with Weighted Aspect Extraction",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148424602&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148424602&origin=inward",72,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2176","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148424602",21,7,2115,2148,2,0.67,2,1,3,"","",""
2,"C. Park","A Study on Traffic Prediction for the Backbone of Korea's Research and Science Network Using Machine Learning",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139198123&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139198123&origin=inward",73,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2152","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139198123",21,5,1419,1434,2,0.67,2,1,3,"","",""
2,"Z. Jia","A Multi-source Information Graph-based Web Service Recommendation Framework for a Web Service Ecosystem",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163549463&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163549463&origin=inward",74,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2183","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85163549463",21,8,2287,2311,2,0.67,2,1,3,"","",""
2,"P. Sotiropoulos","The additional testsuite framework: facilitating software testing and test management",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147608183&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85147608183&origin=inward",75,"2025-06-19 10:15:37","Article","10.1504/IJWET.2022.10052865","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85147608183",17,3,296,334,2,0.67,2,1,3,"","",""
2,"Y. Wang","Winning the war on terror: Using ""Top-K"" algorithm and CNN to assess the risk of terrorists",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116251642&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116251642&origin=inward",76,"2025-06-19 10:15:37","Article","10.4018/IJITWE.288038","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85116251642",17,1,1,15,2,0.67,2,1,3,"","",""
2,"G. Park","A Study on Improvement of the Military IdAM Using Edge-Sovereign Identity (ESI)",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139248757&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139248757&origin=inward",77,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2153","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139248757",21,5,1435,1448,2,0.67,2,1,3,"","",""
2,"X.X. Duan","An Integrated Remote Control-Based Human-Robot Interface for Education Application",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142136254&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142136254&origin=inward",78,"2025-06-19 10:15:37","Article","10.4018/IJITWE.306916","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85142136254",17,1,,,2,0.67,2,1,3,"","",""
2,"Y. Chen","Two-stage Detection of Semantic Redundancies in RDF Data",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163450168&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163450168&origin=inward",79,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2184","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85163450168",21,8,2313,2337,2,0.67,2,1,3,"","",""
2,"F. Yu","Using seagull optimisation algorithm to select mobile service in cloud and edge computing environment",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138089227&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138089227&origin=inward",80,"2025-06-19 10:15:37","Article","10.1504/ijwet.2022.125089","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85138089227",17,1,88,114,2,0.67,2,1,3,"","",""
2,"B. An","Image Link Through Adaptive Encoding Data Base and Optimized GPU Algorithm for Real-time Image Processing of Artificial Intelligence",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124770575&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124770575&origin=inward",81,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21215","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124770575",21,2,459,496,2,0.67,2,1,3,"","",""
2,"S. Choi","Ethical Use of Web-based Welfare Technology for Caring Elderly People Who Live Alone in Korea: A Case Study",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131040992&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131040992&origin=inward",82,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21410","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85131040992",21,4,1239,1264,2,0.67,2,1,3,"","",""
2,"K. Matsumoto","Relationship Between Personality Patterns and Harmfulness: Analysis and Prediction Based on Sentence Embedding",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164633667&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85164633667&origin=inward",83,"2025-06-19 10:15:37","Article","10.4018/IJITWE.298654","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85164633667",17,1,,,2,0.67,2,1,3,"","",""
2,"X. Ruan","A Semantic OctoMap Mapping Method Based on CBAM-PSPNet",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137636530&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137636530&origin=inward",84,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21315","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85137636530",21,3,879,909,2,0.67,2,1,3,"","",""
2,"H. Ye","on Cost-Aware Heterogeneous Cloudlet deployment for Mobile Edge Computing",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147735558&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85147735558&origin=inward",85,"2025-06-19 10:15:37","Article","10.4018/IJITWE.297968","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85147735558",17,1,,,2,0.67,2,1,3,"","",""
2,"A. Hoang","Research Trends on Business Process Management in Higher Education and Recommendations for Vietnam",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185184286&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185184286&origin=inward",86,"2025-06-19 10:15:37","Article","10.4018/IJITWE.315609","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85185184286",17,1,,,2,0.67,2,1,3,"","",""
2,"V. Ramperez","Automatic Evaluation and Comparison of Pub/Sub Systems Performance Improvements",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131052709&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131052709&origin=inward",87,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2144","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85131052709",21,4,1055,1080,2,0.67,2,1,3,"","",""
2,"Q. Li","MHDNNL: A Batch Task Optimization Scheduling Algorithm in Cloud Computing",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178180874&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178180874&origin=inward",88,"2025-06-19 10:15:37","Article","10.4018/IJITWE.310053","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85178180874",17,1,,,2,0.67,2,1,3,"","",""
2,"Y.U.T. Samen","A Semantic Similarity Measure for Scholarly Document Based on the Study of n-gram",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148457693&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148457693&origin=inward",89,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2175","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148457693",21,7,2095,2114,2,0.67,2,1,3,"","",""
1,"R. Du","Fine-grained Web Service Trust Detection: A Joint Method of Machine Learning and Blockchain",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139187184&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139187184&origin=inward",90,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2157","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139187184",21,5,1519,1542,1,0.33,1,1,3,"","",""
1,"B.S. Park","Quality Enhancement of 3D Volumetric Contents Based on 6DoF for 5G Telepresence Service",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163504146&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163504146&origin=inward",91,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2138","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85163504146",21,3,729,750,1,0.33,1,1,3,"","",""
1,"S. Hekmat","A New Semi-Automated Method for Service Identification",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126467135&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126467135&origin=inward",92,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2131","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85126467135",21,3,569,608,1,0.33,1,1,3,"","",""
1,"S. Park","Enhancement of 3D Point Cloud Contents Using 2D Image Super Resolution Network",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124720774&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124720774&origin=inward",93,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21213","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124720774",21,2,425,442,1,0.33,1,1,3,"","",""
1,"J. Shen","Time-Sensitive Satellite Internet Based on Uniform Content Labels",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124713319&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124713319&origin=inward",94,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21217","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124713319",21,2,523,544,1,0.33,1,1,3,"","",""
1,"S.S.S. Ghaemmaghami","Integrated-Block: A New Combination Model to Improve Web Page Segmentation",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131053709&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131053709&origin=inward",95,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2146","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85131053709",21,4,1103,1144,1,0.33,1,1,3,"","",""
1,"W. Buranasing","Semantic Relation Extraction from Cultural Heritage Archives",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131082094&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131082094&origin=inward",96,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2145","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85131082094",21,4,1081,1102,1,0.33,1,1,3,"","",""
1,"R. de Almeida Neves","Morpheus Web Testing: A Tool for Generating Test Cases for Widget Based Web Applications",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124747909&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124747909&origin=inward",97,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2121","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124747909",21,2,119,143,1,0.33,1,1,3,"","",""
1,"T.Y. Ou","Designing a Flow-based Mechanism for Accessing Electronic Health Records on a Cloud Environment",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139221019&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139221019&origin=inward",98,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2156","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139221019",21,5,1491,1517,1,0.33,1,1,3,"","",""
1,"G.S. Oh","Parsimonious Approach to in Analyzing Brainwaves for VR Users",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139432301&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139432301&origin=inward",99,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21511","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139432301",21,5,1651,1670,1,0.33,1,1,3,"","",""
1,"Z. Wang","Multi-granularity Decomposition of Componentized Network Applications Based on Weighted Graph Clustering",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139408247&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139408247&origin=inward",100,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21312","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139408247",21,3,815,844,1,0.33,1,1,3,"","",""
1,"M.H. Jeong","Video Streaming Based on Blockchain State Channel with IoT Camera",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126444543&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126444543&origin=inward",101,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2134","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85126444543",21,3,661,676,1,0.33,1,1,3,"","",""
1,"M.S. Mohammed","An Attendance System Using the Face Extraction and Recognition Technique Using PCA Algorithm",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146712204&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146712204&origin=inward",102,"2025-06-19 10:15:37","Article","10.4018/IJITWE.315291","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85146712204",17,1,,,1,0.33,1,1,3,"","",""
1,"A. Huotala","Benefits and Challenges of Isomorphism in Single-page Applications: Case Study and Review of Gray Literature",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163526553&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163526553&origin=inward",103,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2186","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85163526553",21,8,2363,2404,1,0.33,1,1,3,"","",""
1,"J.L. Liu","Research on System Risks of “Internet + Supply Chain Finance” Based on SNA, Dynamic Evolutionary Game, and Bayesian Learning Principle Simulation",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172666513&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85172666513&origin=inward",104,"2025-06-19 10:15:37","Article","10.4018/IJITWE.308465","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85172666513",17,1,,,1,0.33,1,1,3,"","",""
1,"K.F. Alenzi","A Defensive Framework for Reflected XSS in Client-Side Applications",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148445873&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148445873&origin=inward",105,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2179","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148445873",21,7,2209,2230,1,0.33,1,1,3,"","",""
1,"Q. Zhou","A Scheme of Selecting Vehicles to Assist Download Based on WebGIS for VANET",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124716260&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124716260&origin=inward",106,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2129","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124716260",21,2,337,363,1,0.33,1,1,3,"","",""
0,"B.N. Jensen","Electrospinning with Droplet Generators: A Method for Continuous Electrospinning of Emulsion Fibers",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000378857&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000378857&origin=inward",107,"2025-06-19 10:15:37","Article","10.13052/jsame2245-8824.2022.001","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/105000378857",1,,1,16,0,0.00,0,1,3,"","",""
0,"J. van de Ruitenbeek","A Memory-Driven Neural Attention Model for Aspect-Based Sentiment Classification",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148467229&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148467229&origin=inward",108,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2163","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148467229",21,6,1793,1830,0,0.00,0,1,3,"","",""
0,"Z.Y. Jiang","Simulation of Web Page Big Data Capture Method Based on WNN Optimized by Locust Algorithm",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148424934&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148424934&origin=inward",109,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2172","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148424934",21,7,2033,2048,0,0.00,0,1,3,"","",""
